game_duration,player1_champion,player1_kills,player1_deaths,player1_assists,player1_gold,player1_experience,player1_damage_dealt,player1_damage_taken,player1_creep_score,player1_wards,player2_champion,player2_kills,player2_deaths,player2_assists,player2_gold,player2_experience,player2_damage_dealt,player2_damage_taken,player2_creep_score,player2_wards,player3_champion,player3_kills,player3_deaths,player3_assists,player3_gold,player3_experience,player3_damage_dealt,player3_damage_taken,player3_creep_score,player3_wards,player4_champion,player4_kills,player4_deaths,player4_assists,player4_gold,player4_experience,player4_damage_dealt,player4_damage_taken,player4_creep_score,player4_wards,player5_champion,player5_kills,player5_deaths,player5_assists,player5_gold,player5_experience,player5_damage_dealt,player5_damage_taken,player5_creep_score,player5_wards,player6_champion,player6_kills,player6_deaths,player6_assists,player6_gold,player6_experience,player6_damage_dealt,player6_damage_taken,player6_creep_score,player6_wards,player7_champion,player7_kills,player7_deaths,player7_assists,player7_gold,player7_experience,player7_damage_dealt,player7_damage_taken,player7_creep_score,player7_wards,player8_champion,player8_kills,player8_deaths,player8_assists,player8_gold,player8_experience,player8_damage_dealt,player8_damage_taken,player8_creep_score,player8_wards,player9_champion,player9_kills,player9_deaths,player9_assists,player9_gold,player9_experience,player9_damage_dealt,player9_damage_taken,player9_creep_score,player9_wards,player10_champion,player10_kills,player10_deaths,player10_assists,player10_gold,player10_experience,player10_damage_dealt,player10_damage_taken,player10_creep_score,player10_wards,team1_turret_plates,team1_turrets,team1_dragons,team1_grubs,team2_turret_plates,team2_turrets,team2_dragons,team2_grubs,Winning team
1848,240,8,5,0,6264,7069,15049,16037,69,7,48,2,1,1,4684,4881,4928,13552,68,3,45,0,3,1,4658,7365,3487,6893,102,4,360,2,8,0,4372,4067,5911,10266,71,5,497,0,4,2,3359,2860,2185,8035,16,9,31,2,7,1,4149,6265,8915,15951,55,5,11,6,1,3,6846,6281,5723,13312,96,4,238,4,2,1,5358,7843,8834,6339,91,5,67,9,2,3,6759,5310,10866,6294,88,4,518,0,0,12,4774,5082,6094,2514,24,9,7,0,0,2,6,1,2,1,0
1732,86,1,1,1,5198,6802,4082,10927,121,4,427,0,1,6,5075,6126,1765,4365,98,15,517,5,1,2,6565,7863,9033,9055,117,5,523,0,2,1,4485,6170,4836,5261,111,5,235,4,2,4,5398,4499,5915,7204,21,8,150,1,1,0,5740,8098,6622,5431,129,5,131,2,3,2,5359,5734,6025,12630,92,3,134,1,4,1,5398,7241,7079,7367,123,3,51,3,1,2,6878,6373,6601,4585,135,5,267,0,1,4,3838,4203,3414,5252,18,7,3,0,1,6,7,1,1,0,0
2633,266,1,4,1,4936,6547,8739,12324,103,2,91,2,3,3,6003,6782,5576,17352,121,3,910,5,1,0,7015,8250,12331,5302,136,2,42,3,2,1,5967,5631,5232,6523,119,1,432,1,2,7,4951,4905,5686,9441,15,40,24,3,2,2,5057,7423,9567,12977,74,2,83,5,3,4,6843,6514,9791,12453,80,218,45,0,2,0,4779,7538,3459,7842,117,1,51,4,3,1,6154,5696,8221,8309,115,8,902,0,2,4,3661,4420,2908,5217,15,19,9,1,0,2,6,0,1,4,0
1945,36,2,1,2,4989,6681,11318,12546,101,6,876,1,1,7,5573,5942,4319,17026,102,4,55,8,2,3,6778,7276,11930,9689,89,1,51,1,5,3,4192,3960,3990,7220,69,4,412,2,4,3,3986,3698,3111,8737,19,9,75,1,1,0,5284,7946,6654,12644,109,3,131,0,2,1,4587,5090,3834,12536,90,6,777,1,5,1,5619,7478,8597,11678,114,5,360,7,2,2,7124,5273,10331,7940,101,6,99,4,4,6,6259,5151,8794,6970,23,4,1,0,1,1,7,2,0,5,0
1450,85,9,4,0,7320,7553,12382,8412,99,4,56,0,2,7,5602,6518,4427,16039,106,1,13,0,1,1,4470,6686,5000,6782,108,5,67,0,4,0,3871,5619,3102,7133,88,4,40,2,6,4,4258,3907,3091,8911,16,5,82,0,5,1,4112,6190,4190,10851,76,2,234,8,1,2,7952,7477,6327,15481,121,3,55,6,2,3,6579,7780,11044,7839,126,1,110,2,2,5,6601,6586,6102,4008,137,5,412,0,1,9,4238,4485,3309,5328,14,12,2,0,0,6,7,1,2,0,0
1745,23,3,0,1,6416,7625,7597,12380,126,5,64,2,2,2,5331,5211,3317,17232,88,2,90,2,2,1,5410,7237,6498,5178,115,6,29,1,1,2,4480,4421,4759,4446,75,4,117,0,4,2,3275,4058,2954,5565,16,10,901,0,3,0,4234,6680,8374,7042,99,4,32,0,3,2,4431,5270,5084,14835,95,5,112,3,0,0,5964,7248,4004,4819,113,6,523,4,2,4,5969,4848,8894,7417,102,4,267,2,0,7,4827,4640,3499,4392,14,7,6,1,1,3,8,1,1,3,0
2110,6,2,3,1,5818,6984,7745,9939,123,4,113,0,3,6,5149,6311,2683,16758,100,5,10,5,0,2,7227,7981,9652,5985,134,4,523,2,5,2,5050,4836,10054,8824,87,5,64,2,2,3,4475,4780,4189,5975,33,10,420,2,1,1,5950,8257,6459,9923,119,43,876,5,4,2,6588,6400,8075,21589,108,3,39,2,4,1,5455,6469,6118,11173,113,4,29,4,0,2,6444,6812,6142,5954,118,4,235,0,2,7,4612,4433,6230,10865,24,7,1,1,1,1,8,1,1,5,1
1545,166,5,1,2,6682,7589,9571,6550,110,6,32,6,0,4,6841,7565,5457,15716,111,5,3,1,1,6,5201,6973,5218,8466,93,7,236,5,3,3,7293,5872,11756,9875,112,5,60,4,4,4,5519,4278,5791,8261,22,15,133,0,5,1,4525,6470,6403,10191,109,5,141,2,6,1,5546,6397,4279,17678,99,4,99,2,2,0,5394,7876,7131,5319,127,6,145,3,5,1,6042,5734,5899,9988,116,5,800,2,3,3,4457,4473,7231,6145,21,8,12,2,2,6,0,0,0,0,1
1516,36,0,4,3,3974,6243,8121,12442,75,8,5,4,3,4,6390,5450,8270,20680,79,6,29,2,4,2,4738,5957,3724,7404,75,1,67,2,3,1,4201,3727,4560,7338,63,5,54,0,5,0,3222,3926,2915,8651,33,10,48,2,1,2,6133,7912,9806,11637,112,4,19,9,3,1,6832,5308,8631,17507,78,416,711,2,2,4,5894,8284,8440,5847,106,4,15,4,1,4,6988,6582,8003,3550,123,4,63,2,1,5,4515,3885,6632,6294,16,10,0,0,0,1,14,2,2,5,0
2043,31,4,4,0,5460,7077,9164,12710,94,5,254,2,0,1,4868,4913,2270,8435,73,4,90,2,1,3,6243,8267,5190,5112,133,5,81,1,1,1,4744,4776,4647,3546,109,4,43,1,0,2,3772,4245,4098,3417,33,7,86,3,3,1,6125,8615,8001,11178,109,5,104,1,2,0,4693,4963,2290,12374,87,1,7,1,3,0,4356,6428,6099,6210,85,1,360,1,2,0,4809,4957,3212,5815,111,5,526,0,0,1,3309,4117,1583,5140,19,8,6,1,2,3,3,1,0,3,1
1799,53,0,3,6,3963,3709,3605,6887,17,9,72,5,3,6,6086,5397,6613,18927,80,5,99,2,2,4,4679,5539,6928,5793,70,6,51,5,2,1,6096,4958,7608,4574,101,5,92,3,2,3,6078,7842,5738,7002,114,4,2,1,3,3,6442,8194,6487,9570,130,3,59,4,5,4,6141,5380,4412,12836,93,2,910,3,0,4,4828,5969,6572,4828,68,5,110,4,2,2,5312,4104,7545,6347,88,8,412,0,5,6,3730,3809,3538,8227,23,6,5,1,0,5,4,1,1,1,0
2341,800,2,3,1,5252,7138,6690,5854,119,3,11,0,3,3,4540,4408,4050,12874,74,2,122,5,2,0,6708,8608,10121,12842,115,6,901,2,3,0,5176,4687,5659,8853,102,5,267,0,1,0,3527,4900,2829,4390,25,8,82,2,4,0,5276,7352,7224,10359,105,5,60,1,3,3,4476,4421,4493,12725,64,5,777,5,1,2,5995,8413,5846,8359,110,4,110,4,0,1,6107,6316,10150,5629,123,5,117,0,1,6,3903,4024,2186,5207,9,6,6,1,1,6,4,0,1,0,0
2164,19,4,2,1,6633,7369,11734,11406,107,255,234,4,2,4,6451,6411,6395,16185,104,4,103,1,3,3,5099,6505,6596,7276,105,6,81,0,1,0,4664,6123,4150,5242,112,3,113,1,2,4,4151,3436,3248,6027,21,8,223,2,3,1,4902,8000,7731,12193,104,3,59,1,3,4,5022,5393,4483,13717,87,2,45,3,2,2,5517,7790,7079,9239,117,7,147,3,1,2,5656,5180,4967,5345,111,4,37,1,1,5,3853,4178,3903,4350,15,8,7,1,0,6,2,0,2,0,0
1341,166,6,5,2,6462,7588,14770,9393,107,10,131,1,1,4,5591,6452,6594,13157,113,3,75,1,0,1,5960,8003,3098,12058,127,3,81,0,2,0,4458,5141,5812,5125,108,5,267,2,1,3,4184,3698,2811,5327,14,7,777,0,2,2,5275,8168,10380,8501,136,5,113,4,2,1,6012,6499,3909,19513,101,3,517,5,2,1,6210,7346,9065,11614,110,3,15,0,2,1,4750,5131,4316,6172,112,3,902,0,2,5,3823,4651,1584,5221,21,19,8,1,0,6,5,0,2,0,1
2134,78,4,3,1,5375,8075,10534,8568,92,5,33,1,4,8,4830,4931,5963,11113,65,4,800,4,2,4,6008,7941,8202,5665,130,3,202,8,8,1,7511,6018,9315,10839,65,11,432,3,6,5,5077,3702,7298,10293,10,42,86,2,4,1,4958,6744,6379,14491,90,3,5,5,3,5,5906,5740,3661,20776,75,4,39,3,6,0,5089,6286,5724,11674,103,4,360,9,4,8,8437,6281,13700,12215,101,4,412,4,3,9,5612,3883,4889,8292,11,10,3,0,0,5,6,0,1,1,0
1822,54,1,1,4,5605,7610,6038,10053,84,5,56,6,5,3,6181,5038,8271,17081,62,4,268,3,4,0,5667,6977,7214,9718,92,2,360,8,4,2,7230,5184,10164,8423,102,5,111,0,4,9,4359,5282,5005,9679,20,12,893,2,3,2,5267,7085,9668,8390,101,2,32,3,2,6,6447,6815,5598,17099,105,5,105,6,4,1,6203,7012,9789,10896,84,4,498,5,3,4,6307,5614,9803,7252,101,4,875,2,6,4,4772,4234,6328,10740,22,9,6,1,0,4,5,0,2,2,1
1524,420,3,2,1,6636,8354,6131,11309,113,51,5,3,3,1,5461,5585,6316,14717,84,5,910,2,1,1,5438,7705,6339,4385,109,4,222,3,0,2,6268,5148,6322,4334,110,5,99,2,2,3,4725,5023,4159,3467,32,9,133,3,3,0,5063,7048,7853,8715,87,5,64,1,2,3,5497,6699,5680,15928,115,6,131,3,3,0,5649,7572,4197,8270,103,5,29,1,2,0,4506,4969,5455,5810,96,5,117,0,3,1,3280,4190,1719,6113,31,7,9,3,1,3,0,0,1,3,1
1954,106,3,2,1,4914,7183,8205,10236,84,4,31,2,0,2,4897,5304,2032,12955,91,5,99,3,1,0,4963,7217,7905,4115,91,5,21,1,1,5,5279,5703,4904,4609,93,5,800,6,2,2,5133,5603,7419,4868,43,6,10,2,2,0,5012,7839,6968,8000,101,3,20,0,4,2,4393,5934,4115,16955,87,5,39,2,3,0,5192,6956,3931,11478,100,1,51,2,3,0,4836,4661,4654,5203,85,3,25,0,3,2,3755,5121,1954,5522,26,5,6,0,1,3,3,0,0,3,1
1916,110,4,4,1,6630,7935,7685,11120,112,4,77,7,0,2,6799,6348,8653,12605,96,3,112,1,1,3,5974,8284,8201,5622,123,6,81,2,2,1,5669,6653,9340,8283,124,5,164,3,2,5,5281,4712,5815,6699,16,7,31,4,5,0,5276,6566,11413,10733,91,5,91,2,4,1,5265,6838,5479,17061,93,2,10,2,2,0,5534,7162,3384,8776,115,4,15,1,2,1,5100,5809,7053,7511,111,5,235,0,4,2,3548,3783,3423,9505,18,10,6,2,1,6,4,0,1,0,1
1585,54,2,2,1,5198,7903,4909,8019,112,4,11,6,3,1,6375,5020,5806,12150,61,6,10,1,4,3,4770,6931,6503,13426,90,3,360,4,4,2,5140,5285,7375,8942,76,3,53,1,3,5,4010,4545,5048,9339,17,1,39,7,3,2,8108,8735,14435,15401,131,5,56,3,3,3,6598,6349,2568,13627,103,6,112,1,4,1,4408,6440,11322,6771,86,6,42,4,1,2,6635,5852,9904,7996,110,5,267,1,3,5,4259,4559,3632,5438,10,8,2,0,0,0,11,3,1,3,0
1854,10,2,3,1,5007,7906,5608,9457,105,4,20,0,1,3,4461,5460,4422,15808,77,5,127,3,3,0,5071,6188,8518,8239,77,4,15,1,2,0,4631,5602,5648,4834,98,3,117,1,2,2,3656,4298,3410,5303,30,13,106,4,4,0,7049,8629,8189,13913,137,5,120,2,1,2,5490,5994,3398,14734,103,4,157,1,1,1,5801,6907,5325,8931,112,5,81,3,1,2,5887,5863,8335,4712,108,4,111,1,1,2,4027,3558,3357,7150,28,9,1,0,0,0,9,2,1,3,0
1447,897,3,4,1,5065,6845,10336,12453,98,2,113,2,3,4,5660,5726,5857,16706,96,1,10,1,2,4,5607,7242,2805,7603,117,4,523,0,1,0,4719,5691,1800,3384,127,5,711,2,2,3,4276,4777,5419,4483,35,9,6,3,3,0,4937,6813,7448,12005,95,5,518,4,3,6,7349,7602,6920,15582,121,4,112,3,2,3,5932,7764,9937,5982,125,6,222,2,0,1,5704,5577,3065,3932,135,3,16,0,0,7,3810,5394,2563,2019,18,7,1,0,0,3,4,0,2,3,0
1868,98,1,1,3,4865,7725,5843,7711,107,48,76,4,2,4,6488,6084,6567,15228,101,29,105,2,1,1,5606,7080,7356,7217,106,7,18,9,2,3,8498,5959,16677,9325,106,5,412,0,3,10,4357,4462,3796,8747,20,8,24,1,0,0,4889,7111,5622,6679,112,1,120,3,1,2,6357,7183,5956,17484,127,2,136,1,4,2,4517,6058,5905,8437,95,4,119,3,7,4,5678,4074,8746,13581,78,4,201,1,4,5,4301,4380,3806,12288,25,8,8,2,1,5,4,0,1,1,1
1712,69,4,4,0,5374,7505,11889,13039,100,5,19,7,5,0,6729,6607,8531,18345,95,247,893,2,4,1,5107,7924,8627,8165,107,5,67,0,2,3,4852,5181,3220,5858,111,2,53,0,3,1,3125,3920,2830,8067,18,9,82,1,6,2,4054,6577,6049,12056,70,5,131,6,2,4,7032,7343,7750,14058,97,2,103,2,2,3,5440,7201,7117,8797,106,5,29,6,1,0,6391,6502,8849,4361,100,4,235,3,2,10,5807,5845,7745,7702,16,13,3,0,0,1,2,0,1,5,1
1667,58,1,3,0,4446,6778,5291,10101,102,4,876,0,3,1,4172,5063,3813,17238,78,3,105,7,4,0,5626,5631,5622,8326,48,7,21,2,1,4,5460,5263,4607,3043,104,4,25,2,3,5,4475,4451,6823,6555,23,9,24,4,0,0,7432,9164,9877,8125,135,5,19,7,2,3,7155,6687,9403,15066,88,325,134,1,2,3,5953,7726,5893,4743,122,5,222,0,3,2,4484,5454,2787,5927,98,5,800,2,5,1,4235,2852,3340,6645,20,11,2,0,0,2,9,2,1,4,0
2192,17,0,2,1,3778,6417,6490,8609,72,17,80,5,2,1,5443,5254,6905,12242,70,4,45,7,0,1,6482,6837,11706,5531,92,7,360,2,2,3,4996,5446,7287,6464,98,5,89,0,0,8,3840,3716,3414,2849,19,10,31,2,2,0,5391,7551,8696,12444,115,4,28,0,4,1,3981,4417,2778,11494,66,5,38,2,3,1,4142,4842,4655,10500,62,6,523,2,2,1,4986,5431,4654,6196,97,5,235,0,3,2,4096,4609,2617,8028,27,4,2,0,1,3,4,1,0,0,1
1459,54,3,3,1,4782,7167,6568,10571,75,3,19,6,2,3,6586,6176,6775,16068,90,205,134,2,0,3,5912,7154,5352,2956,114,5,22,1,6,6,4837,4514,3706,8669,86,2,412,2,3,5,4500,4473,2816,6659,31,7,800,3,1,0,5569,8271,8936,5976,115,3,32,2,4,1,5169,5210,3520,15203,85,5,950,2,4,1,5151,6357,5213,8899,104,4,119,7,3,1,7109,4994,12807,7688,103,4,350,0,2,8,3916,4148,2738,2856,8,9,4,1,2,3,2,0,0,3,1
2522,48,0,3,1,5127,7000,5552,9498,113,6,62,3,0,3,5477,5211,3055,9848,88,1,105,7,1,2,6352,6274,6893,5121,104,6,81,2,2,3,5938,5732,7647,5027,120,3,1,1,2,8,4518,3799,6906,3900,24,10,122,4,0,0,6209,8042,8616,6964,117,4,238,0,1,1,4849,6060,2682,12933,108,1,36,1,1,0,5354,7382,5593,6729,120,5,360,1,6,2,4563,4454,2845,8918,91,5,89,2,5,2,4204,3617,2275,8840,19,14,8,2,1,3,5,0,0,3,0
2277,105,2,1,2,5225,7133,7750,7955,93,6,56,4,0,2,6009,6489,6039,14447,98,1,3,1,2,1,5319,7111,6364,9730,113,5,51,4,2,1,6199,5511,8513,5860,116,4,412,2,4,3,4505,4426,4436,8487,23,9,45,1,2,0,4525,6782,5487,7733,98,1,32,2,2,1,5288,6171,5174,15140,106,5,777,0,3,2,4628,6941,8734,8750,108,3,202,4,5,3,5334,4510,8411,10439,86,23,267,2,1,3,4166,4068,3025,5145,10,11,6,0,0,5,3,0,1,1,0
1581,54,4,2,2,5463,7847,10613,11836,85,4,141,7,1,5,6671,6781,7267,12563,95,1,103,3,1,2,5330,8019,6107,4146,90,6,21,7,2,5,7432,6629,9518,7131,124,4,89,2,0,8,4968,4792,3469,5562,18,5,266,0,5,1,3762,6099,10955,13541,66,1,64,3,3,0,5141,5291,3251,15363,84,4,69,1,4,0,4753,7006,3835,8861,103,5,360,2,5,0,5397,4702,7512,8575,109,1,117,0,6,2,3463,3809,3464,7917,19,6,8,1,2,2,4,0,0,4,1
1812,887,3,2,2,5561,7454,14133,9937,109,3,59,2,2,6,5424,5930,4869,13337,94,1,86,6,2,3,6375,6492,7752,10989,95,4,21,5,2,2,6241,6093,6554,6641,101,5,57,1,5,6,4916,4180,4459,9221,17,10,75,1,3,2,4576,7023,6594,14367,91,2,9,3,3,2,5803,5694,4867,15220,95,0,55,4,4,2,5684,6207,8693,8258,89,6,42,5,2,3,6168,6531,9122,6294,126,4,111,0,5,9,4288,4005,4438,11205,19,10,5,1,2,5,3,0,0,1,1
1935,517,3,3,0,6450,7660,11912,18214,118,4,59,6,2,4,6915,6171,7165,13304,100,4,238,4,2,2,6017,7611,8723,7299,115,4,498,5,5,4,6535,5206,7055,10384,97,4,497,1,1,11,4696,3688,4340,5132,13,12,114,3,4,0,6063,7207,14276,14428,91,4,80,0,3,7,5163,5782,5194,15386,83,2,910,3,3,1,5301,6743,4865,6956,93,4,222,5,3,2,7407,6393,10750,7826,114,4,555,2,6,6,5164,4280,4862,9401,19,10,10,2,1,2,9,2,1,4,1
1973,92,3,3,1,6500,8125,8429,9797,118,3,11,6,4,5,7222,6971,8712,14448,107,1,7,6,2,4,6270,7650,9408,6543,105,3,51,3,4,5,5768,4986,4892,7709,104,4,61,2,4,8,4625,4458,3953,7462,18,12,150,3,3,0,5487,7250,8160,10854,108,4,28,5,3,6,6624,6591,7283,13843,92,2,55,2,6,3,5182,5896,4123,9970,91,4,22,4,2,6,6817,6321,6479,3804,104,5,518,3,6,3,4775,4936,7301,10303,28,9,8,1,1,4,4,0,1,2,0
1331,86,1,1,2,5390,7580,4991,9223,118,5,20,5,1,2,6429,6919,5908,15428,102,4,134,2,2,3,5612,6554,5595,4290,111,5,523,6,4,2,7666,7318,9674,9340,126,4,412,2,5,5,4651,3821,4617,10196,15,11,31,1,3,1,5169,7055,5692,10037,113,4,28,7,2,1,6904,6865,9746,14633,103,3,21,0,2,3,5667,6616,3167,5753,139,4,67,3,6,4,5108,5843,7804,9579,66,5,29,2,3,4,4495,3652,3260,4579,26,10,7,1,1,6,3,0,1,0,1
2290,21,2,2,1,4500,4680,4498,3501,67,4,72,4,5,9,5636,5002,8557,15552,65,1,518,6,4,5,6581,6953,9117,9802,87,5,67,5,2,3,6292,5698,10786,8748,93,7,902,2,2,9,4653,4974,4551,7509,17,24,75,1,1,2,6222,6960,3466,11603,105,1,59,3,5,7,6111,5054,5481,14384,77,4,145,9,4,2,7637,6435,11216,8108,95,3,81,2,4,1,5140,5131,8141,8474,90,2,43,0,5,4,3960,4344,3713,8165,20,13,3,0,1,1,10,2,0,5,0
1837,106,1,2,1,4429,7097,5368,8500,73,5,233,5,2,2,6520,6006,6503,14488,96,5,131,4,2,1,7143,8113,8643,5977,115,4,89,4,2,3,4603,3784,5143,8769,19,10,202,5,2,5,6005,6464,10044,7766,94,16,17,1,2,1,4641,7531,5998,6819,102,13,120,6,2,3,7069,7105,9757,14337,101,4,31,1,4,2,4825,6871,3887,10240,76,1,222,2,4,1,4717,5204,6494,7122,84,4,412,0,7,3,3584,4619,3563,8949,22,5,10,1,2,5,1,0,0,1,1
1877,48,2,1,3,4628,6744,3409,10897,55,5,35,6,6,6,6578,6084,8856,13705,73,5,893,5,4,1,5276,6880,7969,11284,65,3,22,2,2,1,4574,5129,5547,5948,68,5,147,1,1,3,3989,4507,4627,5535,22,10,420,4,4,0,6594,8351,12022,9278,121,38,62,5,2,0,6122,5694,3680,12412,79,1,105,1,6,2,4887,5815,9485,9987,66,6,29,3,2,1,6117,5382,8268,6429,108,4,516,1,2,5,4637,4671,4204,10422,26,8,4,0,2,4,11,2,0,2,0
1827,86,4,4,1,6495,7594,7753,14232,100,0,131,2,4,0,4890,5415,4129,14148,89,6,800,3,5,1,5271,7348,8072,8721,87,5,235,1,4,1,3898,3674,4566,7373,52,3,161,3,7,1,5222,3814,10598,10187,33,12,17,4,5,0,5441,7841,12510,9334,89,20,35,8,3,5,6284,5301,7998,9138,51,3,45,4,3,3,5894,7106,6636,7852,83,3,412,3,1,8,4921,4516,6076,7758,24,8,222,5,1,3,5572,4614,6881,8064,81,1,7,1,2,6,6,1,0,0,1
2238,24,4,1,0,6104,8438,11874,9917,128,4,77,0,2,5,4700,5530,4233,13667,87,3,800,4,1,0,6144,7358,9358,6825,128,5,21,1,2,2,5192,5345,4959,6335,105,5,50,1,4,3,3705,3335,4740,10019,16,10,31,1,3,0,5170,7913,5841,13251,122,5,234,5,4,3,5985,5526,7265,16334,79,3,245,3,2,1,5447,6402,7712,9510,106,5,15,0,0,8,5259,5763,6935,5866,119,4,26,1,1,6,4026,4925,4260,5268,23,8,5,0,1,3,4,0,0,3,1
1594,48,11,3,0,8704,9332,14949,20491,123,5,200,0,2,4,5211,6468,3647,15237,112,5,18,6,3,0,7641,8320,10902,8269,118,3,222,5,2,4,6484,5874,7800,7759,98,1,99,4,4,6,5578,4779,5547,7592,34,9,10,2,8,1,4300,5444,6386,10937,59,5,32,6,8,3,6796,6817,8037,20042,62,4,45,1,2,0,4292,7135,1812,7280,80,1,145,1,5,4,4893,5174,7646,8115,98,6,235,4,3,4,5852,5428,6270,7758,33,7,11,3,2,6,1,0,0,0,1
1350,48,4,6,1,5699,6653,9561,15965,71,2,11,3,4,2,5179,5579,3261,15570,77,5,800,5,0,1,6636,8956,12232,4510,128,5,67,5,0,2,6182,5470,7443,5592,106,5,37,0,2,6,4047,4483,8193,9834,10,6,122,4,4,2,5728,7603,9593,10525,96,1,107,5,2,2,6241,6695,6351,15696,103,5,910,0,5,0,3889,6126,2759,10228,80,0,236,3,4,0,4893,5029,11036,10886,81,3,201,0,2,4,3768,3916,2700,8417,17,6,7,1,1,0,2,0,1,6,1
1851,36,2,3,0,4710,6979,6803,14873,94,7,107,7,1,2,6785,6786,8343,13002,102,6,136,2,5,3,5464,6297,6753,9011,98,6,202,4,2,3,5527,5274,5987,6614,100,16,412,1,1,6,4248,4860,4513,4245,33,8,64,5,2,1,6953,8638,12905,10525,113,6,131,1,4,1,4720,5481,3204,13253,89,5,157,3,2,3,5745,7666,6578,9667,95,8,51,1,3,1,4937,5009,5456,6549,93,2,80,2,5,3,4531,4251,6815,8652,27,9,3,0,2,0,4,1,0,6,1
2739,799,6,2,0,6361,8533,12717,12593,105,3,131,0,1,1,4597,5749,4827,12040,96,2,112,2,3,0,5213,6932,6959,7264,90,4,202,2,0,0,4438,5072,5750,5205,82,19,101,0,2,3,4183,5473,6346,5082,33,7,266,0,5,1,3442,5339,6059,12810,62,5,20,2,2,2,4571,4244,3456,13450,67,2,84,4,1,1,5539,7639,8801,11674,88,5,15,1,1,0,4544,5082,4696,5115,102,5,147,1,1,1,3498,3865,3816,6391,18,10,4,1,0,6,1,0,1,0,1
1613,122,2,2,1,5024,6627,3165,9596,100,6,56,7,5,3,6574,5431,9152,14639,72,4,103,1,3,3,5094,6802,6092,7822,96,5,81,0,3,3,4259,4942,5189,5976,84,5,161,1,0,3,3959,4589,5895,4519,13,5,800,5,2,1,6486,7880,7639,5639,114,5,11,2,3,6,6119,6161,5410,15031,90,2,54,2,2,2,4923,7536,8252,5547,84,4,901,3,1,1,5549,5538,8376,7086,102,5,89,1,3,3,4053,4583,3311,7709,33,9,3,0,0,2,4,1,1,4,0
2120,17,1,2,0,5321,7790,10647,6368,120,20,19,1,4,2,4743,5214,3211,18622,91,351,69,2,3,1,4852,5884,7994,9493,86,5,51,2,3,1,5104,5210,6112,6993,87,4,99,1,3,0,4063,4629,7622,7892,32,8,106,3,1,0,4462,7475,4826,10478,70,4,233,3,1,4,5992,5888,7531,16436,91,6,61,3,2,2,5469,7748,10212,8710,95,5,22,2,2,2,4333,5002,5020,7112,64,4,26,4,1,4,5301,5162,8308,6585,33,8,4,0,1,3,3,0,1,3,1
1860,24,4,4,1,6396,7895,11366,14096,96,1,200,4,1,0,5904,6654,3330,13234,103,4,103,0,5,4,4611,6807,5285,10160,100,4,523,5,2,1,6600,6152,8670,7514,127,6,43,1,1,5,4179,4917,6079,6246,20,16,84,3,5,2,4955,6065,11299,11359,69,5,76,4,0,2,6701,6453,5029,13387,97,34,800,5,3,0,6174,8378,10676,8844,115,6,29,0,2,2,5162,5478,3099,7461,113,3,238,1,4,0,3898,4241,5514,7557,27,11,8,2,1,0,6,0,0,6,0
1688,79,3,1,2,6378,8056,10467,7035,113,3,56,5,3,2,7157,6752,8825,15730,125,3,61,5,3,4,7020,7780,11477,7040,112,1,222,1,1,2,4949,5186,3768,4742,102,5,117,2,1,7,4647,4729,6327,5339,23,12,82,1,5,0,4406,6604,5013,12553,88,4,76,4,3,3,6274,6147,7860,18940,90,30,238,2,4,1,5175,7341,3274,8503,79,4,18,2,1,2,5972,5646,6062,7002,118,5,267,0,3,3,3699,4388,3046,6021,20,10,10,1,0,5,2,1,1,1,1
2065,5,3,6,0,4861,6639,9224,12825,72,5,234,1,3,0,4850,5644,4086,16526,100,3,10,0,5,0,4228,6021,4621,11628,95,0,901,0,1,0,5018,5727,4827,5750,139,2,26,0,1,1,3374,4065,2508,6349,23,12,246,6,3,2,5778,6624,13575,10319,92,5,72,4,0,4,5247,5054,4770,13656,68,1,38,4,0,4,5996,7682,10623,7997,107,5,222,1,0,2,6351,6596,7038,5091,159,6,117,0,1,3,3497,3986,2346,2916,25,6,1,0,0,3,7,1,1,3,0
1387,134,0,0,0,3549,6028,3511,3992,69,6,19,4,5,0,5131,4920,7466,19030,59,218,157,0,2,3,5032,7742,7957,9042,121,7,145,2,6,0,4589,4647,5071,8759,69,6,63,1,6,1,3993,4451,4492,8453,25,10,875,4,2,1,6198,8050,9996,10963,91,4,893,1,1,2,4292,4655,2721,11932,68,6,777,0,1,0,4575,7038,3889,7514,111,3,895,12,1,1,7663,6583,11705,7302,107,6,412,2,2,12,5155,6348,6555,8643,28,6,4,0,1,6,8,1,1,0,0
1989,266,0,4,1,3295,5600,4408,13406,58,0,23,1,6,0,4213,4482,2770,14978,58,4,84,7,3,0,6660,7000,13496,11805,82,5,222,0,1,1,3244,3949,4745,5024,58,6,98,1,3,3,4102,4361,4376,9366,28,35,777,3,1,2,5249,7873,12204,9913,76,4,79,7,1,5,6215,4869,8284,11415,65,7,131,2,5,1,4129,4868,9991,10172,56,3,360,1,1,5,5269,5377,4850,6999,101,4,53,4,1,7,5213,4671,5756,6496,20,6,1,0,0,0,7,1,1,3,0
